"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1983",9,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1983",552,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1983",235,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1983",634,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1983",266,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1983",91,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1982",1649,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1982",2060,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1982",16,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1982",720,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1982",251,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1982",678,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1982",295,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1982",100,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1981",2253,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1981",2915,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1981",7,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1981",1235,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1981",247,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1981",771,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1981",460,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1981",195,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1980",1838,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1980",2429,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1980",3,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1980",949,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1980",186,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1980",703,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1980",414,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1980",174,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1979",1555,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1979",2042,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1979",4,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1979",864,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1979",136,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1979",555,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1979",357,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1979",126,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1978",1740,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1978",2277,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1978",939,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1978",178,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1978",623,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1978",433,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1978",104,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1977",1611,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1977",2090,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1977",3,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1977",862,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1977",258,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1977",491,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1977",370,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1977",106,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1976",1557,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1976",2055,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1976",851,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1976",302,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1976",404,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1976",411,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1976",87,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1975",1775,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1975",2432,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1975",3,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1975",1069,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1975",309,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1975",397,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1975",554,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1975",100,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1974",1895,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1974",2809,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1974",8,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1974",1122,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1974",350,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1974",423,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1974",747,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1974",159,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1973",1806,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1973",2538,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1973",3,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1973",1151,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1973",276,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1973",379,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1973",592,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1973",137,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Total","1972",2298,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1972",2298,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Total","1971",2404,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Australia","Other - Special data collection","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1971",2404,,,"Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 10 days",
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Total","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): Total","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): B. Mining and quarrying","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): C. Manufacturing","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): F. Construction","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): H. Transportation and storage","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): I. Accommodation and food service activities","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): J. Information and communication","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): L. Real estate activities","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): N. Administrative and support service activities","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): P. Education","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): Q. Human health and social work activities","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): S. Other service activities","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): U. Activities of extraterritorial organizations and bodies","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): X - Not elsewhere classified","2017",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (Broad sector): Total","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (Aggregate): Total","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): Total","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): B. Mining and quarrying","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): C. Manufacturing","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): F. Construction","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): H. Transportation and storage","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): I. Accommodation and food service activities","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): J. Information and communication","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
"Austria","ADM-RWO - Trade unions records","Number of strikes and lockouts by economic activity","Economic activity (ISIC-Rev.4): L. Real estate activities","2016",0,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: No lower limit","Data reference period: End of the year"
